text_index	folder_name	sentence_index	token_index	token_text	token_lemma	token_pos	token_entity
4	modelsgenvideo	7	7	snowing	snow	VERB	O
4	modelsgenvideo	7	8	lightly	lightly	ADV	O
4	modelsgenvideo	8	1	ame	ame	NOUN	O
4	modelsgenvideo	8	2	match	match	NOUN	O
4	modelsgenvideo	8	3	ickers	icker	NOUN	O
4	modelsgenvideo	8	4	illuminating	illuminate	VERB	O
4	modelsgenvideo	8	5	thegirl	thegirl	NOUN	O
4	modelsgenvideo	8	6	face	face	NOUN	O
4	modelsgenvideo	8	7	intermittently	intermittently	ADV	O
4	modelsgenvideo	9	1	PromptWide	promptwide	NOUN	O
4	modelsgenvideo	9	2	shot	shot	NOUN	O
4	modelsgenvideo	9	3	caravan	caravan	NOUN	O
4	modelsgenvideo	9	4	camels	camel	NOUN	O
4	modelsgenvideo	9	5	winds	wind	VERB	O
4	modelsgenvideo	9	6	way	way	NOUN	O
4	modelsgenvideo	9	7	thendless	thendless	NOUN	O
4	modelsgenvideo	9	8	golden	golden	ADJ	O
4	modelsgenvideo	9	9	dunes	dune	NOUN	O
4	modelsgenvideo	9	10	resembling	resemble	VERB	O
4	modelsgenvideo	9	11	long	long	ADJ	O
4	modelsgenvideo	9	12	snake	snake	NOUN	O
4	modelsgenvideo	9	13	slithering	slither	VERB	O
4	modelsgenvideo	9	14	across	across	ADP	O
4	modelsgenvideo	9	15	thearth	thearth	NOUN	O
4	modelsgenvideo	10	1	setting	set	VERB	O
4	modelsgenvideo	10	2	sun	sun	NOUN	O
4	modelsgenvideo	10	3	paints	paint	VERB	O
4	modelsgenvideo	10	4	desert	desert	NOUN	O
4	modelsgenvideo	10	5	deep	deep	ADJ	O
4	modelsgenvideo	10	6	orange	orange	NOUN	O
4	modelsgenvideo	10	7	hues	hue	NOUN	O
4	modelsgenvideo	10	8	theky	theky	VERB	O
4	modelsgenvideo	10	9	transitions	transition	NOUN	O
4	modelsgenvideo	10	10	gradient	gradient	NOUN	O
4	modelsgenvideo	10	11	purples	purple	NOUN	O
4	modelsgenvideo	10	12	reds	red	NOUN	O
4	modelsgenvideo	11	1	Close	close	VERB	O
4	modelsgenvideo	11	2	shot	shot	NOUN	O
4	modelsgenvideo	11	3	Theged	theged	ADJ	O
4	modelsgenvideo	11	4	guide	guide	NOUN	O
4	modelsgenvideo	11	5	wrinkled	wrinkle	VERB	O
4	modelsgenvideo	11	6	ngers	nger	NOUN	O
4	modelsgenvideo	11	7	pick	pick	VERB	O
4	modelsgenvideo	11	8	handful	handful	NOUN	O
4	modelsgenvideo	11	9	ne	ne	PROPN	O
4	modelsgenvideo	11	10	sand	sand	NOUN	O
4	modelsgenvideo	11	11	letting	let	VERB	O
4	modelsgenvideo	11	12	itrift	itrift	NOUN	O
4	modelsgenvideo	11	13	away	away	ADV	O
4	modelsgenvideo	11	14	wind	wind	NOUN	O
4	modelsgenvideo	12	1	headscarf	headscarf	ADJ	O
4	modelsgenvideo	12	2	utters	utter	NOUN	O
4	modelsgenvideo	12	3	gently	gently	ADV	O
4	modelsgenvideo	12	4	breeze	breeze	NOUN	O
4	modelsgenvideo	12	5	andis	andis	PROPN	O
4	modelsgenvideo	12	6	weathered	weather	VERB	O
4	modelsgenvideo	12	7	face	face	NOUN	O
4	modelsgenvideo	12	8	bathed	bathe	VERB	O
4	modelsgenvideo	12	9	glow	glow	NOUN	O
4	modelsgenvideo	12	10	sunset	sunset	NOUN	O
4	modelsgenvideo	12	11	eyes	eye	NOUN	O
4	modelsgenvideo	12	12	steadynd	steadynd	VERB	O
4	modelsgenvideo	12	13	wise	wise	ADV	O
4	modelsgenvideo	13	1	PromptIn	PromptIn	PROPN	O
4	modelsgenvideo	13	2	gym	gym	NOUN	O
4	modelsgenvideo	13	3	woman	woman	NOUN	O
4	modelsgenvideo	13	4	workout	workout	NOUN	O
4	modelsgenvideo	13	5	clothes	clothe	NOUN	O
4	modelsgenvideo	13	6	runs	run	VERB	O
4	modelsgenvideo	13	7	treadmill	treadmill	NOUN	O
4	modelsgenvideo	14	1	Side	side	NOUN	O
4	modelsgenvideo	14	2	angle	angle	NOUN	O
4	modelsgenvideo	14	3	realistic	realistic	ADJ	O
4	modelsgenvideo	14	4	indoor	indoor	ADJ	O
4	modelsgenvideo	14	5	lighting	lighting	NOUN	O
4	modelsgenvideo	14	6	professional	professional	ADJ	O
4	modelsgenvideo	15	1	Tencent	Tencent	PROPN	O
4	modelsgenvideo	15	2	Hunyuan	Hunyuan	PROPN	O
4	modelsgenvideo	15	3	video	video	NOUN	O
4	modelsgenvideo	15	4	digital	digital	ADJ	O
4	modelsgenvideo	15	5	rebirth	rebirth	NOUN	O
4	modelsgenvideo	15	6	traditional	traditional	ADJ	O
4	modelsgenvideo	15	7	Chinese	chinese	ADJ	NORP
4	modelsgenvideo	15	8	aesthetics	aesthetic	NOUN	O
4	modelsgenvideo	15	9	thousands	thousand	NOUN	CARDINAL
4	modelsgenvideo	15	10	ingenious	ingenious	ADJ	O
4	modelsgenvideo	15	11	deas	dea	NOUN	O
4	modelsgenvideo	15	12	like	like	ADP	O
4	modelsgenvideo	15	13	countless	countless	ADJ	O
4	modelsgenvideo	15	14	stars	star	NOUN	O
4	modelsgenvideo	15	15	like	like	ADP	O
4	modelsgenvideo	15	16	reamland	reamland	NOUN	O
4	modelsgenvideo	15	17	wonderful	wonderful	ADJ	O
4	modelsgenvideo	15	18	world	world	NOUN	O
4	modelsgenvideo	15	19	nfolds	nfold	NOUN	O
4	modelsgenvideo	15	20	eyes	eye	NOUN	O
4	modelsgenvideo	16	1	PromptIn	PromptIn	PROPN	O
4	modelsgenvideo	16	2	style	style	NOUN	O
4	modelsgenvideo	16	3	Dunhuang	Dunhuang	PROPN	PERSON
4	modelsgenvideo	16	4	sculptures	sculpture	NOUN	O
4	modelsgenvideo	16	5	graceful	graceful	ADJ	O
4	modelsgenvideo	16	6	deity	deity	NOUN	O
4	modelsgenvideo	16	7	playing	play	VERB	O
4	modelsgenvideo	16	8	apipa	apipa	NOUN	O
4	modelsgenvideo	16	9	dances	dance	NOUN	O
4	modelsgenvideo	16	10	lightly	lightly	ADV	O
4	modelsgenvideo	16	11	museum	museum	NOUN	O
4	modelsgenvideo	16	12	owing	owe	VERB	O
4	modelsgenvideo	16	13	garments	garment	NOUN	O
4	modelsgenvideo	17	1	PromptA	prompta	ADJ	O
4	modelsgenvideo	17	2	person	person	NOUN	O
4	modelsgenvideo	17	3	computer	computer	NOUN	O
4	modelsgenvideo	17	4	head	head	NOUN	O
4	modelsgenvideo	17	5	writing	write	VERB	O
4	modelsgenvideo	17	6	code	code	NOUN	O
4	modelsgenvideo	17	7	front	front	NOUN	O
4	modelsgenvideo	17	8	oa	oa	PROPN	O
4	modelsgenvideo	17	9	computer	computer	NOUN	O
4	modelsgenvideo	17	10	realistic	realistic	ADJ	O
4	modelsgenvideo	17	11	style	style	NOUN	O
4	modelsgenvideo	18	1	Tencent	Tencent	PROPN	O
4	modelsgenvideo	18	2	Hunyuan	Hunyuan	PROPN	NORP
4	modelsgenvideo	18	3	video	video	NOUN	O
4	modelsgenvideo	18	4	nyuanVideo	nyuanvideo	NOUN	O
4	modelsgenvideo	18	5	breakthrough	breakthrough	ADJ	O
4	modelsgenvideo	18	6	video	video	NOUN	O
4	modelsgenvideo	18	7	generation	generation	NOUN	O
4	modelsgenvideo	18	8	model	model	NOUN	O
4	modelsgenvideo	18	9	ovides	ovide	VERB	O
4	modelsgenvideo	18	10	cinematic	cinematic	ADJ	O
4	modelsgenvideo	18	11	video	video	NOUN	O
4	modelsgenvideo	18	12	quality	quality	NOUN	O
4	modelsgenvideo	18	13	experience	experience	NOUN	O
4	modelsgenvideo	18	14	freely	freely	ADV	O
4	modelsgenvideo	18	15	itch	itch	VERB	O
4	modelsgenvideo	18	16	real	real	ADJ	O
4	modelsgenvideo	18	17	virtual	virtual	ADJ	O
4	modelsgenvideo	18	18	styles	style	NOUN	O
4	modelsgenvideo	19	1	breaks	break	VERB	O
4	modelsgenvideo	19	2	itations	itation	NOUN	O
4	modelsgenvideo	19	3	small	small	ADJ	O
4	modelsgenvideo	19	4	dynamic	dynamic	ADJ	O
4	modelsgenvideo	19	5	images	image	NOUN	O
4	modelsgenvideo	19	6	displaying	display	VERB	O
4	modelsgenvideo	19	7	complete	complete	ADJ	O
4	modelsgenvideo	19	8	tions	tion	NOUN	O
4	modelsgenvideo	19	9	seamlessly	seamlessly	ADV	O
4	modelsgenvideo	19	10	rich	rich	ADJ	O
4	modelsgenvideo	19	11	semantic	semantic	ADJ	O
4	modelsgenvideo	19	12	expressions	expression	NOUN	O
4	modelsgenvideo	19	13	allow	allow	VERB	O
4	modelsgenvideo	19	14	quential	quential	ADJ	O
4	modelsgenvideo	19	15	actions	action	NOUN	O
4	modelsgenvideo	19	16	completed	complete	VERB	O
4	modelsgenvideo	19	17	one	one	NUM	CARDINAL
4	modelsgenvideo	19	18	go	go	NOUN	O
4	modelsgenvideo	20	1	HY	HY	PROPN	ORG
4	modelsgenvideo	20	2	Video	Video	PROPN	ORG
4	modelsgenvideo	20	3	ector	ector	NOUN	O
4	modelsgenvideo	20	4	level	level	NOUN	O
4	modelsgenvideo	20	5	camera	camera	NOUN	O
4	modelsgenvideo	20	6	capabilities	capability	NOUN	O
4	modelsgenvideo	20	7	achieving	achieve	VERB	O
4	modelsgenvideo	20	8	seamless	seamless	ADJ	O
4	modelsgenvideo	20	9	egration	egration	NOUN	O
4	modelsgenvideo	20	10	artistic	artistic	ADJ	O
4	modelsgenvideo	20	11	shots	shot	NOUN	O
4	modelsgenvideo	20	12	showing	show	VERB	O
4	modelsgenvideo	20	13	perfect	perfect	ADJ	O
4	modelsgenvideo	20	14	combination	combination	NOUN	O
4	modelsgenvideo	20	15	realistic	realistic	ADJ	O
4	modelsgenvideo	20	16	eects	eect	NOUN	O
4	modelsgenvideo	20	17	virtual	virtual	ADJ	O
4	modelsgenvideo	20	18	scenes	scene	NOUN	O
4	modelsgenvideo	21	1	model	model	NOUN	O
4	modelsgenvideo	21	2	complies	comply	VERB	O
4	modelsgenvideo	21	3	physical	physical	ADJ	O
4	modelsgenvideo	21	4	laws	law	NOUN	O
4	modelsgenvideo	21	5	reducing	reduce	VERB	O
4	modelsgenvideo	21	6	nse	nse	NOUN	O
4	modelsgenvideo	21	7	disconnection	disconnection	NOUN	O
4	modelsgenvideo	21	8	audience	audience	NOUN	O
4	modelsgenvideo	21	9	bringing	bring	VERB	O
4	modelsgenvideo	21	10	mersive	mersive	ADJ	O
4	modelsgenvideo	21	11	viewing	view	VERB	O
4	modelsgenvideo	21	12	experience	experience	NOUN	O
4	modelsgenvideo	22	1	native	native	ADJ	O
4	modelsgenvideo	22	2	camera	camera	NOUN	O
4	modelsgenvideo	22	3	cuts	cut	VERB	O
4	modelsgenvideo	22	4	continuous	continuous	ADJ	O
4	modelsgenvideo	22	5	actions	action	NOUN	O
4	modelsgenvideo	22	6	users	user	NOUN	O
4	modelsgenvideo	22	7	achieve	achieve	VERB	O
4	modelsgenvideo	22	8	smooth	smooth	ADJ	O
4	modelsgenvideo	22	9	creation	creation	NOUN	O
4	modelsgenvideo	22	10	th	th	NOUN	O
4	modelsgenvideo	22	11	simple	simple	ADJ	O
4	modelsgenvideo	22	12	commands	command	NOUN	O
4	modelsgenvideo	22	13	inspiring	inspire	VERB	O
4	modelsgenvideo	22	14	endless	endless	ADJ	O
4	modelsgenvideo	22	15	creativity	creativity	NOUN	O
4	modelsgenvideo	22	16	piration	piration	NOUN	O
4	modelsgenvideo	22	17	fully	fully	ADV	O
4	modelsgenvideo	22	18	showcasing	showcase	VERB	O
4	modelsgenvideo	22	19	unique	unique	ADJ	O
4	modelsgenvideo	22	20	charm	charm	NOUN	O
4	modelsgenvideo	22	21	Eastern	Eastern	PROPN	ORG
4	modelsgenvideo	22	22	ture	ture	NOUN	O
4	modelsgenvideo	23	1	Learn	learn	VERB	WORK_OF_ART
4	modelsgenvideo	23	2	Prompt	Prompt	PROPN	WORK_OF_ART
4	modelsgenvideo	23	3	Prompt	Prompt	PROPN	WORK_OF_ART
4	modelsgenvideo	23	4	Advanced	advanced	ADJ	WORK_OF_ART
4	modelsgenvideo	23	5	scene	scene	NOUN	O
4	modelsgenvideo	23	6	modeling	modeling	NOUN	O
4	modelsgenvideo	24	1	Prompt	Prompt	PROPN	O
4	modelsgenvideo	24	2	Expressive	Expressive	PROPN	O
4	modelsgenvideo	24	3	vivid	vivid	ADJ	O
4	modelsgenvideo	24	4	facial	facial	ADJ	O
4	modelsgenvideo	24	5	expressions	expression	NOUN	O
4	modelsgenvideo	24	6	gestures	gesture	NOUN	O
4	modelsgenvideo	25	1	Tencent	Tencent	PROPN	O
4	modelsgenvideo	25	2	Hunyuan	Hunyuan	PROPN	NORP
4	modelsgenvideo	25	3	video	video	NOUN	O
4	modelsgenvideo	25	4	n	n	CCONJ	O
4	modelsgenvideo	25	5	video	video	NOUN	O
4	modelsgenvideo	25	6	magic	magic	NOUN	O
4	modelsgenvideo	25	7	engine	engine	NOUN	O
4	modelsgenvideo	25	8	weaving	weave	VERB	O
4	modelsgenvideo	25	9	brilliance	brilliance	NOUN	O
4	modelsgenvideo	25	10	smooth	smooth	ADJ	O
4	modelsgenvideo	25	11	broadcasting	broadcasting	NOUN	O
4	modelsgenvideo	25	12	leading	lead	VERB	O
4	modelsgenvideo	25	13	everyone	everyone	PRON	O
4	modelsgenvideo	25	14	magical	magical	ADJ	O
4	modelsgenvideo	25	15	realm	realm	NOUN	O
4	modelsgenvideo	26	1	Water	water	NOUN	O
4	modelsgenvideo	26	2	rushing	rush	VERB	O
4	modelsgenvideo	26	3	stream	stream	NOUN	O
4	modelsgenvideo	26	4	pouring	pour	VERB	O
4	modelsgenvideo	27	1	giving	give	VERB	O
4	modelsgenvideo	27	2	machines	machine	NOUN	O
4	modelsgenvideo	27	3	lively	lively	ADJ	O
4	modelsgenvideo	27	4	eye	eye	NOUN	O
4	modelsgenvideo	27	5	keen	keen	ADJ	O
4	modelsgenvideo	27	6	heart	heart	NOUN	O
4	modelsgenvideo	28	1	captures	capture	VERB	O
4	modelsgenvideo	28	2	nuanced	nuance	VERB	O
4	modelsgenvideo	28	3	human	human	ADJ	O
4	modelsgenvideo	28	4	movements	movement	NOUN	O
4	modelsgenvideo	28	5	expressions	expression	NOUN	O
4	modelsgenvideo	28	6	rea	rea	PROPN	O
4	modelsgenvideo	28	7	accurately	accurately	ADV	O
4	modelsgenvideo	28	8	parsing	parse	VERB	O
4	modelsgenvideo	28	9	every	every	DET	O
4	modelsgenvideo	28	10	gesture	gesture	NOUN	O
4	modelsgenvideo	28	11	movements	movement	NOUN	O
4	modelsgenvideo	28	12	subtle	subtle	ADJ	O
4	modelsgenvideo	28	13	emotional	emotional	ADJ	O
4	modelsgenvideo	28	14	expressions	expression	NOUN	O
4	modelsgenvideo	28	15	converting	convert	VERB	O
4	modelsgenvideo	28	16	ommand	ommand	ADJ	O
4	modelsgenvideo	28	17	beacons	beacon	NOUN	O
4	modelsgenvideo	28	18	intelligent	intelligent	ADJ	O
4	modelsgenvideo	28	19	device	device	NOUN	O
4	modelsgenvideo	28	20	move	move	VERB	O
4	modelsgenvideo	28	21	forward	forward	ADV	O
4	modelsgenvideo	29	1	Tencent	Tencent	PROPN	O
4	modelsgenvideo	29	2	Hunyuan	Hunyuan	PROPN	NORP
4	modelsgenvideo	29	3	video	video	NOUN	O
4	modelsgenvideo	29	4	contact	contact	VERB	O
4	modelsgenvideo	29	5	us	we	PRON	O
4	modelsgenvideo	30	1	download	download	NOUN	O
4	modelsgenvideo	30	2	yuanbao	yuanbao	NUM	GPE
4	modelsgenvideo	30	3	Join	join	VERB	GPE
4	modelsgenvideo	30	4	user	user	NOUN	O
4	modelsgenvideo	30	5	communi	communi	NOUN	O
4	modelsgenvideo	30	6	connect	connect	VERB	O
4	modelsgenvideo	30	7	anbao	anbao	PROPN	O
4	modelsgenvideo	30	8	web	web	NOUN	O
5	modelsgenvideo	1	1	Video	video	NOUN	O
5	modelsgenvideo	1	2	generation	generation	NOUN	O
5	modelsgenvideo	1	3	models	model	NOUN	O
5	modelsgenvideo	1	4	world	world	NOUN	O
5	modelsgenvideo	1	5	simulators	simulator	VERB	O
5	modelsgenvideo	1	6	OpenAI	OpenAI	PROPN	ORG
5	modelsgenvideo	1	7	Video	Video	PROPN	ORG
5	modelsgenvideo	1	8	generation	generation	NOUN	O
5	modelsgenvideo	1	9	models	model	NOUN	O
5	modelsgenvideo	1	10	world	world	NOUN	O
5	modelsgenvideo	1	11	simulators	simulator	NOUN	O
5	modelsgenvideo	1	12	February	February	PROPN	DATE
5	modelsgenvideo	1	13	View	View	PROPN	O
5	modelsgenvideo	1	14	Sora	Sora	PROPN	O
5	modelsgenvideo	1	15	overview	overview	NOUN	O
5	modelsgenvideo	1	16	explore	explore	VERB	O
5	modelsgenvideo	1	17	large	large	ADJ	O
5	modelsgenvideo	1	18	scale	scale	NOUN	O
5	modelsgenvideo	1	19	training	training	NOUN	O
5	modelsgenvideo	1	20	generative	generative	ADJ	O
5	modelsgenvideo	1	21	models	model	NOUN	O
5	modelsgenvideo	1	22	video	video	NOUN	O
5	modelsgenvideo	1	23	data	datum	NOUN	O
5	modelsgenvideo	2	1	Specifically	specifically	ADV	O
5	modelsgenvideo	2	2	train	train	VERB	O
5	modelsgenvideo	2	3	text	text	NOUN	O
5	modelsgenvideo	2	4	conditional	conditional	ADJ	O
5	modelsgenvideo	2	5	diffusion	diffusion	NOUN	O
5	modelsgenvideo	2	6	models	model	NOUN	O
5	modelsgenvideo	2	7	jointly	jointly	ADV	O
5	modelsgenvideo	2	8	videos	video	NOUN	O
5	modelsgenvideo	2	9	images	image	NOUN	O
5	modelsgenvideo	2	10	variable	variable	ADJ	O
5	modelsgenvideo	2	11	durations	duration	NOUN	O
5	modelsgenvideo	2	12	resolutions	resolution	NOUN	O
5	modelsgenvideo	2	13	aspect	aspect	NOUN	O
5	modelsgenvideo	2	14	ratios	ratio	NOUN	O
5	modelsgenvideo	3	1	leverage	leverage	VERB	O
5	modelsgenvideo	3	2	transformer	transformer	NOUN	O
5	modelsgenvideo	3	3	architecture	architecture	NOUN	O
5	modelsgenvideo	3	4	operates	operate	VERB	O
5	modelsgenvideo	3	5	spacetime	spacetime	NOUN	O
5	modelsgenvideo	3	6	patches	patch	NOUN	O
5	modelsgenvideo	3	7	video	video	NOUN	O
5	modelsgenvideo	3	8	image	image	NOUN	O
5	modelsgenvideo	3	9	latent	latent	NOUN	O
5	modelsgenvideo	3	10	codes	code	NOUN	O
5	modelsgenvideo	4	1	largest	large	ADJ	O
5	modelsgenvideo	4	2	model	model	NOUN	O
5	modelsgenvideo	4	3	Sora	Sora	PROPN	GPE
5	modelsgenvideo	4	4	capable	capable	ADJ	O
5	modelsgenvideo	4	5	generating	generate	VERB	O
5	modelsgenvideo	4	6	minute	minute	NOUN	TIME
5	modelsgenvideo	4	7	high	high	ADJ	O
5	modelsgenvideo	4	8	fidelity	fidelity	NOUN	O
5	modelsgenvideo	4	9	video	video	NOUN	O
5	modelsgenvideo	5	1	results	result	NOUN	O
5	modelsgenvideo	5	2	suggest	suggest	VERB	O
5	modelsgenvideo	5	3	scaling	scale	VERB	O
5	modelsgenvideo	5	4	video	video	NOUN	O
5	modelsgenvideo	5	5	generation	generation	NOUN	O
5	modelsgenvideo	5	6	models	model	NOUN	O
5	modelsgenvideo	5	7	promising	promising	ADJ	O
5	modelsgenvideo	5	8	path	path	NOUN	O
5	modelsgenvideo	5	9	towards	towards	ADP	O
5	modelsgenvideo	5	10	building	build	VERB	O
5	modelsgenvideo	5	11	general	general	ADJ	O
5	modelsgenvideo	5	12	purpose	purpose	NOUN	O
5	modelsgenvideo	5	13	simulators	simulator	NOUN	O
5	modelsgenvideo	5	14	physical	physical	ADJ	O
5	modelsgenvideo	5	15	world	world	NOUN	O
5	modelsgenvideo	6	1	Video	video	NOUN	O
5	modelsgenvideo	6	2	generation	generation	NOUN	O
5	modelsgenvideo	6	3	models	model	NOUN	O
5	modelsgenvideo	6	4	world	world	NOUN	O
5	modelsgenvideo	6	5	simulators	simulator	VERB	O
5	modelsgenvideo	6	6	OpenAI	OpenAI	PROPN	GPE
5	modelsgenvideo	7	1	technical	technical	ADJ	O
5	modelsgenvideo	7	2	report	report	NOUN	O
5	modelsgenvideo	7	3	focuses	focus	VERB	O
5	modelsgenvideo	7	4	method	method	NOUN	O
5	modelsgenvideo	7	5	turning	turn	VERB	O
5	modelsgenvideo	7	6	visual	visual	ADJ	O
5	modelsgenvideo	7	7	data	datum	NOUN	O
5	modelsgenvideo	7	8	types	type	NOUN	O
5	modelsgenvideo	7	9	unified	unified	ADJ	O
5	modelsgenvideo	7	10	representation	representation	NOUN	O
5	modelsgenvideo	7	11	enables	enable	VERB	O
5	modelsgenvideo	7	12	scale	scale	NOUN	O
5	modelsgenvideo	7	13	training	training	NOUN	O
5	modelsgenvideo	7	14	generative	generative	ADJ	O
5	modelsgenvideo	7	15	models	model	NOUN	O
5	modelsgenvideo	7	16	qualitative	qualitative	ADJ	O
5	modelsgenvideo	7	17	evaluation	evaluation	NOUN	O
5	modelsgenvideo	7	18	Soras	Soras	PROPN	PRODUCT
5	modelsgenvideo	7	19	capabilities	capability	NOUN	O
5	modelsgenvideo	7	20	limitations	limitation	NOUN	O
5	modelsgenvideo	8	1	Model	model	NOUN	O
5	modelsgenvideo	8	2	implementation	implementation	NOUN	O
5	modelsgenvideo	8	3	details	detail	NOUN	O
5	modelsgenvideo	8	4	included	include	VERB	O
5	modelsgenvideo	8	5	report	report	NOUN	O
5	modelsgenvideo	9	1	Much	much	ADV	O
5	modelsgenvideo	9	2	prior	prior	ADJ	O
5	modelsgenvideo	9	3	work	work	NOUN	O
5	modelsgenvideo	9	4	studied	study	VERB	O
5	modelsgenvideo	9	5	generative	generative	ADJ	O
5	modelsgenvideo	9	6	modeling	modeling	NOUN	O
5	modelsgenvideo	9	7	video	video	NOUN	O
5	modelsgenvideo	9	8	data	datum	NOUN	O
5	modelsgenvideo	9	9	using	use	VERB	O
5	modelsgenvideo	9	10	variety	variety	NOUN	O
5	modelsgenvideo	9	11	methods	method	NOUN	O
5	modelsgenvideo	9	12	including	include	VERB	O
5	modelsgenvideo	9	13	recurrent	recurrent	ADJ	O
5	modelsgenvideo	9	14	networks	network	NOUN	O
5	modelsgenvideo	9	15	generative	generative	ADJ	O
5	modelsgenvideo	9	16	adversarial	adversarial	ADJ	O
5	modelsgenvideo	9	17	networks	network	NOUN	O
5	modelsgenvideo	9	18	autoregressive	autoregressive	ADJ	O
5	modelsgenvideo	9	19	transformers	transformer	NOUN	O
5	modelsgenvideo	9	20	diffusion	diffusion	NOUN	O
5	modelsgenvideo	9	21	models	model	NOUN	O
5	modelsgenvideo	10	1	works	work	NOUN	O
5	modelsgenvideo	10	2	often	often	ADV	O
5	modelsgenvideo	10	3	focus	focus	VERB	O
5	modelsgenvideo	10	4	narrow	narrow	ADJ	O
5	modelsgenvideo	10	5	category	category	NOUN	O
5	modelsgenvideo	10	6	visual	visual	ADJ	O
5	modelsgenvideo	10	7	data	datum	NOUN	O
5	modelsgenvideo	10	8	shorter	short	ADJ	O
5	modelsgenvideo	10	9	videos	video	NOUN	O
5	modelsgenvideo	10	10	videos	video	NOUN	O
5	modelsgenvideo	10	11	fixed	fix	VERB	O
5	modelsgenvideo	10	12	size	size	NOUN	O
5	modelsgenvideo	11	1	Sora	Sora	PROPN	PERSON
5	modelsgenvideo	11	2	generalist	generalist	ADJ	O
5	modelsgenvideo	11	3	model	model	NOUN	O
5	modelsgenvideo	11	4	visual	visual	ADJ	O
5	modelsgenvideo	11	5	datait	datait	NOUN	O
5	modelsgenvideo	11	6	generate	generate	VERB	O
5	modelsgenvideo	11	7	videos	video	NOUN	O
5	modelsgenvideo	11	8	images	image	NOUN	O
5	modelsgenvideo	11	9	spanning	span	VERB	O
5	modelsgenvideo	11	10	diverse	diverse	ADJ	O
5	modelsgenvideo	11	11	durations	duration	NOUN	O
5	modelsgenvideo	11	12	aspect	aspect	NOUN	O
5	modelsgenvideo	11	13	ratios	ratio	NOUN	O
5	modelsgenvideo	11	14	resolutions	resolution	NOUN	O
5	modelsgenvideo	11	15	full	full	ADJ	O
5	modelsgenvideo	11	16	minute	minute	NOUN	O
5	modelsgenvideo	11	17	high	high	ADJ	O
5	modelsgenvideo	11	18	definition	definition	NOUN	O
5	modelsgenvideo	11	19	video	video	NOUN	O
5	modelsgenvideo	12	1	Turning	turn	VERB	O
5	modelsgenvideo	12	2	visual	visual	ADJ	O
5	modelsgenvideo	12	3	data	datum	NOUN	O
5	modelsgenvideo	12	4	patches	patch	NOUN	O
5	modelsgenvideo	12	5	take	take	VERB	O
5	modelsgenvideo	12	6	inspiration	inspiration	NOUN	O
5	modelsgenvideo	12	7	large	large	ADJ	O
5	modelsgenvideo	12	8	language	language	NOUN	O
5	modelsgenvideo	12	9	models	model	NOUN	O
5	modelsgenvideo	12	10	acquire	acquire	VERB	O
5	modelsgenvideo	12	11	generalist	generalist	ADJ	O
5	modelsgenvideo	12	12	capabilities	capability	NOUN	O
5	modelsgenvideo	12	13	training	training	NOUN	O
5	modelsgenvideo	12	14	internet	internet	NOUN	O
5	modelsgenvideo	12	15	scale	scale	NOUN	O
5	modelsgenvideo	12	16	data	datum	NOUN	O
5	modelsgenvideo	13	1	success	success	NOUN	O
5	modelsgenvideo	13	2	LLM	LLM	PROPN	ORG
5	modelsgenvideo	13	3	paradigm	paradigm	NOUN	O
5	modelsgenvideo	13	4	enabled	enable	VERB	O
5	modelsgenvideo	13	5	part	part	NOUN	O
5	modelsgenvideo	13	6	use	use	NOUN	O
5	modelsgenvideo	13	7	tokens	token	NOUN	O
5	modelsgenvideo	13	8	elegantly	elegantly	ADV	O
5	modelsgenvideo	13	9	unify	unify	VERB	O
5	modelsgenvideo	13	10	diverse	diverse	ADJ	O
5	modelsgenvideo	13	11	modalities	modality	NOUN	O
5	modelsgenvideo	13	12	textcode	textcode	NOUN	O
5	modelsgenvideo	13	13	math	math	NOUN	O
5	modelsgenvideo	13	14	various	various	ADJ	O
5	modelsgenvideo	13	15	natural	natural	ADJ	O
5	modelsgenvideo	13	16	languages	language	NOUN	O
5	modelsgenvideo	14	1	work	work	NOUN	O
5	modelsgenvideo	14	2	consider	consider	VERB	O
5	modelsgenvideo	14	3	generative	generative	ADJ	O
5	modelsgenvideo	14	4	models	model	NOUN	O
5	modelsgenvideo	14	5	visual	visual	ADJ	O
5	modelsgenvideo	14	6	data	datum	NOUN	O
5	modelsgenvideo	14	7	inherit	inherit	VERB	O
5	modelsgenvideo	14	8	benefits	benefit	NOUN	O
5	modelsgenvideo	15	1	Whereas	whereas	SCONJ	O
5	modelsgenvideo	15	2	LLMs	llm	NOUN	O
5	modelsgenvideo	15	3	text	text	NOUN	O
5	modelsgenvideo	15	4	tokens	token	NOUN	O
5	modelsgenvideo	15	5	Sora	Sora	PROPN	GPE
5	modelsgenvideo	15	6	visual	visual	ADJ	O
5	modelsgenvideo	15	7	patches	patch	NOUN	O
5	modelsgenvideo	16	1	Patches	patch	NOUN	O
5	modelsgenvideo	16	2	previously	previously	ADV	O
5	modelsgenvideo	16	3	shown	show	VERB	O
5	modelsgenvideo	16	4	effective	effective	ADJ	O
5	modelsgenvideo	16	5	representation	representation	NOUN	O
5	modelsgenvideo	16	6	models	model	NOUN	O
5	modelsgenvideo	16	7	visual	visual	ADJ	O
5	modelsgenvideo	16	8	data	datum	NOUN	O
5	modelsgenvideo	17	1	find	find	VERB	O
5	modelsgenvideo	17	2	patches	patch	NOUN	O
